"person","givenName","surname"
"http://dbpedia.org/resource/Michael_Hemmingson","Michael","Hemmingson"
"http://dbpedia.org/resource/Richard_Bleiler","Richard","Bleiler"
"http://dbpedia.org/resource/George_Leite","George","Leite"
"http://dbpedia.org/resource/Winifred_Hervey","Winifred","Hervey"
"http://dbpedia.org/resource/David_Drake_(actor)","David","Drake"
"http://dbpedia.org/resource/David_Klass","David","Klass"
"http://dbpedia.org/resource/Elizabeth_Gould_Davis","Elizabeth Gould","Davis"
"http://dbpedia.org/resource/Julie_Campbell_Tatham","Julie Campbell","Tatham"
"http://dbpedia.org/resource/Robin_Kornman","Robin","Kornman"
"http://dbpedia.org/resource/S._M._Lockridge","S.M.","Lockridge"
"http://dbpedia.org/resource/T._Harry_Williams","T. Harry","Williams"
"http://dbpedia.org/resource/Thomas_Kohnstamm","Thomas","Kohnstamm"
"http://dbpedia.org/resource/Charles_Martin_(author)","Charles","Martin"
"http://dbpedia.org/resource/Daniel_Reed_(actor)","Daniel","Reed"
"http://dbpedia.org/resource/Dorothy_Garlock","Dorothy","Garlock"
"http://dbpedia.org/resource/Jazzy_Danziger","Jazzy","Danziger"
"http://dbpedia.org/resource/Robert_Svoboda","Robert","Svoboda"
"http://dbpedia.org/resource/Kristen_Iversen","Kristen","Iversen"
"http://dbpedia.org/resource/Suzanne_Enoch","Suzanne","Enoch"
"http://dbpedia.org/resource/Rachel_Swirsky","Rachel","Swirsky"
"http://dbpedia.org/resource/Christopher_Benfey","Christopher","Benfrey"
"http://dbpedia.org/resource/Adam_Johnson_(writer)","Adam","Johnson"
"http://dbpedia.org/resource/Craig_Seymour","Craig","Seymour"
"http://dbpedia.org/resource/Ginia_Bellafante","Ginia","Bellafante"
"http://dbpedia.org/resource/Helen_Palmer_Geisel","Helen Palmer","Geisel"
"http://dbpedia.org/resource/Leanne_Banks","Leanne","Banks"
"http://dbpedia.org/resource/Nell_Zink","Nell","Zink"
"http://dbpedia.org/resource/Robert_Gover","Robert","Gover"
"http://dbpedia.org/resource/Robert_Siegel_(author)","Robert","Siegel"
"http://dbpedia.org/resource/Warren_E._Preece","Warren Eversleigh","Preece"
"http://dbpedia.org/resource/William_Stone_(attorney)","William","Stone"
"http://dbpedia.org/resource/David_Biespiel","David","Biespiel"
"http://dbpedia.org/resource/James_V._Hart","James V.","Hart"
"http://dbpedia.org/resource/Jonah_Bokaer","Jonah","Bokaer"
"http://dbpedia.org/resource/Kermit_Moyer","Kermit","Moyer"
"http://dbpedia.org/resource/Miranda_Horner","Miranda","Horner"
"http://dbpedia.org/resource/Edmund_Skellings","Edmund","Skellings"
"http://dbpedia.org/resource/Hope_Edelman","Hope","Edelman"
"http://dbpedia.org/resource/J._Robert_King","J. Robert","King"
"http://dbpedia.org/resource/Jamie_Parsley","Jamie","Parsley"
"http://dbpedia.org/resource/Jonathan_Rand","Jonathan","Rand"
"http://dbpedia.org/resource/Kathryn_Stockett","Kathryn","Stockett"
"http://dbpedia.org/resource/Robin_Sax","Robin","Sax"
"http://dbpedia.org/resource/Andrea_Phillips","Andrea","Phillips"
"http://dbpedia.org/resource/Cheryl_Contee","Cheryl","Contee"
"http://dbpedia.org/resource/Henry_Clay_Lewis","Henry Clay","Lewis"
"http://dbpedia.org/resource/Brandon_Bays","Brandon","Bays"
"http://dbpedia.org/resource/Diane_Drake","Diane","Drake"
"http://dbpedia.org/resource/Douglas_Trevor","Douglas","Trevor"
"http://dbpedia.org/resource/Edmund_Warren_Perry,_Jr.","Edmund","Perry"
"http://dbpedia.org/resource/Joel_Goldman","Joel","Goldman"
"http://dbpedia.org/resource/Kaleb_Nation","Kaleb","Nation"
"http://dbpedia.org/resource/Lynn_Isenberg","Lynn","Isenberg"
"http://dbpedia.org/resource/Mary_Thom","Mary","Thom"
"http://dbpedia.org/resource/Michael_Prescott","Michael","Prescott"
"http://dbpedia.org/resource/Peter_Ames_Carlin","Peter Ames","Carlin"
"http://dbpedia.org/resource/Tim_Berry_(entrepreneur)","Tim","Berry"
"http://dbpedia.org/resource/Michelle_Ferguson-Cohen","Michelle","Ferguson-Cohen"
"http://dbpedia.org/resource/William_Bast","William","Bast"
"http://dbpedia.org/resource/Christopher_Wright_(author)","Christopher","Wright"
"http://dbpedia.org/resource/Herschel_Weingrod","Herschel","Weingrod"
"http://dbpedia.org/resource/Laura_Redden_Searing","Laura Redden","Searing"
"http://dbpedia.org/resource/Ethel_Portnoy","Ethel","Portnoy"
"http://dbpedia.org/resource/Cait_London","Cait","London"
"http://dbpedia.org/resource/Christine_Rimmer","Christine","Rimmer"
"http://dbpedia.org/resource/Corey_J._Hodges","Corey J.","Hodges"
"http://dbpedia.org/resource/Pamela_McCorduck","Pamela","McCorduck"
"http://dbpedia.org/resource/Terrence_Rafferty","Terrence","Rafferty"
"http://dbpedia.org/resource/Daniel_Warner_(artist)","Daniel","Warner"
"http://dbpedia.org/resource/Elizabeth_Elliott","Elizabeth","Elliott"
"http://dbpedia.org/resource/Joseph_Stinson","Joseph","Stinson"
"http://dbpedia.org/resource/Laura_Wright_(author)","Laura","Wright"
"http://dbpedia.org/resource/Neal_Thompson","Neal","Thompson"
"http://dbpedia.org/resource/Woodrow_Landfair","Woodrow","Landfair"
"http://dbpedia.org/resource/Ogden_Kraut","Ogden","Kraut"
"http://dbpedia.org/resource/Hallie_Quinn_Brown","Hallie Quinn","Brown"
"http://dbpedia.org/resource/Margo_Jefferson","Margo","Jefferson"
"http://dbpedia.org/resource/Robert_Digges_Wimberly_Connor","R. D. W.","Connor"
"http://dbpedia.org/resource/Ward_Just","Ward","Just"
"http://dbpedia.org/resource/Lindsey_Leavitt","Lindsey","Leavitt"
"http://dbpedia.org/resource/Michael_Specter","Michael","Specter"
"http://dbpedia.org/resource/Tom_Short","Tom","Short"
"http://dbpedia.org/resource/Frank_Waldman","Frank","Waldman"
"http://dbpedia.org/resource/Al_Perkins_(children's_author)","Al","Perkins"
"http://dbpedia.org/resource/Eric_Warren_Singer","Eric Warren","Singer"
"http://dbpedia.org/resource/Ira_Baldwin","Ira L.","Baldwin"
"http://dbpedia.org/resource/Charles_Grayson_(writer)","Charles","Grayson"
"http://dbpedia.org/resource/Austin_Kleon","Austin","Kleon"
"http://dbpedia.org/resource/David_G._Armstrong","David G.","Armstrong"
"http://dbpedia.org/resource/Daryl_Hoole","Daryl","Hoole"
"http://dbpedia.org/resource/Harry_Otto_Fischer","Harry Otto","Fischer"
"http://dbpedia.org/resource/June_Rae_Wood","June Rae","Wood"
"http://dbpedia.org/resource/Derek_Connolly","Derek","Connolly"
"http://dbpedia.org/resource/Betsy_Leondar-Wright","Betsy","Leondar-Wright"
"http://dbpedia.org/resource/Howard_Bloom","Howard","Bloom"
"http://dbpedia.org/resource/Lisa_Schwarzbaum","Lisa","Schwarzbaum"
"http://dbpedia.org/resource/Colleen_Coble","Colleen","Coble"
"http://dbpedia.org/resource/Eric_Klinenberg","Eric M.","Klinenberg"
"http://dbpedia.org/resource/Linda_Wolfe","Linda","Wolfe"
"http://dbpedia.org/resource/Pat_Jordan_(author)","Pat","Jordan"
"http://dbpedia.org/resource/Peter_Allen_Golden","Peter Allen","Golden"
"http://dbpedia.org/resource/Rebecca_D._Costa","Rebecca","Costa"
"http://dbpedia.org/resource/Teju_Cole","Teju","Cole"
"http://dbpedia.org/resource/Peter_Lerangis","Peter Duncan","Lerangis"
"http://dbpedia.org/resource/Walter_Karp","Walter","Karp"
"http://dbpedia.org/resource/Frank_H._Wu","Frank H","Wu"
"http://dbpedia.org/resource/Katherine_Marsh","Katherine","Marsh"
"http://dbpedia.org/resource/Scott_Z._Burns","Scott Z.","Burns"
"http://dbpedia.org/resource/Connie_Martinson","Connie","Martinson"
"http://dbpedia.org/resource/Gerald_Warner_Brace","Gerald Warner","Brace"
"http://dbpedia.org/resource/Henry_M._Eichner","Henry M.","Eichner"
"http://dbpedia.org/resource/Joshua_Clover","Joshua","Clover"
"http://dbpedia.org/resource/Louis_George_Carpenter","Louis George","Carpenter"
"http://dbpedia.org/resource/Maureen_Howard","Maureen","Howard"
"http://dbpedia.org/resource/Peter_Townsend_Barlow","Peter Townsend","Barlow"
"http://dbpedia.org/resource/Sam_Catlin","Sam","Catlin"
"http://dbpedia.org/resource/Sherrie_Schneider","Sherrie","Schneider"
"http://dbpedia.org/resource/Thomas_Rickman_(writer)","Thomas","Rickman"
"http://dbpedia.org/resource/Wes_Melcher","Wes","Melcher"
"http://dbpedia.org/resource/George_Kohlrieser","George","Kohlrieser"
"http://dbpedia.org/resource/Lexie_Dean_Robertson","Lexie Dean","Robertson"
"http://dbpedia.org/resource/Ron_Clark_(writer)","Ron","Clark"
"http://dbpedia.org/resource/Christopher_B._Landon","Christopher","Landon"
"http://dbpedia.org/resource/Joan_Hohl","Joan","Hohl"
"http://dbpedia.org/resource/Jon_Anderson_(poet)","Jon","Anderson"
"http://dbpedia.org/resource/Karen_Robards","Karen","Robards"
"http://dbpedia.org/resource/Marshall_Terrill","Marshall","Terrill"
"http://dbpedia.org/resource/Omar_Tyree","Omar","Tyree"
"http://dbpedia.org/resource/Stanner_E.V._Taylor","Stanner E.V.","Taylor"
"http://dbpedia.org/resource/Ellis_Credle","Ellis","Credle"
"http://dbpedia.org/resource/Kriss_Turner","Kriss","Turner"
"http://dbpedia.org/resource/Leon_Adams","Leon","Adams"
"http://dbpedia.org/resource/Kate_Moira_Ryan","Kate Moira","Ryan"
"http://dbpedia.org/resource/John_Langan","John","Langan"
"http://dbpedia.org/resource/Stanley_Loomis","Stanley","Loomis"
"http://dbpedia.org/resource/William_Leon_Dawson","William Leon","Dawson"
"http://dbpedia.org/resource/Frank_H._Maynard","Francis Henry","Maynard"
"http://dbpedia.org/resource/Pendleton_Ward","Pendleton","Ward"
"http://dbpedia.org/resource/Dave_Ramsey","Dave","Ramsey"
"http://dbpedia.org/resource/Elise_Jordan","Elise","Jordan"
"http://dbpedia.org/resource/Heather_MacAllister","Heather","Macallister"
"http://dbpedia.org/resource/Karl_R._Coolidge","Karl R.","Coolidge"
"http://dbpedia.org/resource/Peter_Wallenstein","Peter","Wallenstein"
"http://dbpedia.org/resource/Reub_Long","Reub","Long"
"http://dbpedia.org/resource/Tonya_Engst","Tonya","Engst"
"http://dbpedia.org/resource/Barbara_McCauley","Barbara","McCauley"
"http://dbpedia.org/resource/Arthur_Sherburne_Hardy","Arthur Sherburne","Hardy"
"http://dbpedia.org/resource/David_Cryer","David","Cryer"
"http://dbpedia.org/resource/Ellen_Urbani","Ellen","Urbani"
"http://dbpedia.org/resource/James_Schevill","James","Schevill"
"http://dbpedia.org/resource/Joseph_Hart_(entertainer)","Joseph","Hart"
"http://dbpedia.org/resource/Stephen_Susco","Stephen","Susco"
"http://dbpedia.org/resource/Bill_O'Neal","Bill","Oneal"
"http://dbpedia.org/resource/Ed_Subitzky","Ed","Subitzky"
"http://dbpedia.org/resource/Frank_De_Felitta","Frank De","Felitta"
"http://dbpedia.org/resource/George_Schenck","George","Schenck"
"http://dbpedia.org/resource/Greg_Marcks","Greg","Marcks"
"http://dbpedia.org/resource/Judy_Toll","Judy","Toll"
"http://dbpedia.org/resource/Kevin_Brockmeier","Kevin","Brockmeier"
"http://dbpedia.org/resource/Kim_Betancourt","Kim","Betancourt"
"http://dbpedia.org/resource/Martha_Rofheart","Martha","Rofheart"
"http://dbpedia.org/resource/Nat_Mauldin","Nat","Mauldin"
"http://dbpedia.org/resource/Raffy_Cortina","Raffy","Cortina"
"http://dbpedia.org/resource/Kyell_Gold","Kyell","Gold"
"http://dbpedia.org/resource/Christopher_Mims","Christopher","Mims"
"http://dbpedia.org/resource/John_Wingate_Thornton","John Wingate","Thornton"
"http://dbpedia.org/resource/Larry_Weber","Larry","Weber"
"http://dbpedia.org/resource/Rusty_Shoop","Rusty","Shoop"
"http://dbpedia.org/resource/Basil_Wells","Basil","Wells"
"http://dbpedia.org/resource/Grant_Wahl","Grant","Wahl"
"http://dbpedia.org/resource/Jasmine_Sailing","Jasmine","Sailing"
"http://dbpedia.org/resource/Joy_Lusco","Joy","Lusco"
"http://dbpedia.org/resource/Peter_Cooley","Peter","Cooley"
"http://dbpedia.org/resource/Will_Hobbs","Will","Hobbs"
"http://dbpedia.org/resource/Leonard_Fein","Leonard","Fein"
"http://dbpedia.org/resource/Patricia_Matthews","Patricia Anne Klein Ernst Brisco","Matthews"
"http://dbpedia.org/resource/Vincent_Baker","D. Vincent","Baker"
"http://dbpedia.org/resource/Blake_Bailey","Blake","Bailey"
"http://dbpedia.org/resource/Cindy_Rodriguez","Cindy","Rodriguez"
"http://dbpedia.org/resource/Hilton_Als","Hilton","Als"
"http://dbpedia.org/resource/John_Adikes_Bond","John","Bond"
"http://dbpedia.org/resource/Mary_Monroe","Mary","Monroe"
"http://dbpedia.org/resource/Michael_Paul_Mason","Michael Paul","Mason"
"http://dbpedia.org/resource/Perry_Deane_Young","Perry Deane","Young"
"http://dbpedia.org/resource/Robin_Goldstein","Robin","Goldstein"
"http://dbpedia.org/resource/Sam_Bobrick","Sam","Bobrick"
"http://dbpedia.org/resource/Taalam_Acey","Taalam","Acey"
"http://dbpedia.org/resource/Vicki_Goldberg","Vicki","Goldberg"
"http://dbpedia.org/resource/Pamela_Burford","Pamela","Burford"
"http://dbpedia.org/resource/Adam_Rittenberg","Adam","Rittenberg"
"http://dbpedia.org/resource/Louise_Titchener","Louise","Titchener"
"http://dbpedia.org/resource/Sam_Locke","Sam","Locke"
"http://dbpedia.org/resource/Jack_Hanrahan","Jack","Hanrahan"
"http://dbpedia.org/resource/Kyle_Onstott","Kyle","Onstott"
"http://dbpedia.org/resource/Charles_Rosin","Charles","Rosin"
"http://dbpedia.org/resource/Jeff_Stetson","Jeff","Stetson"
"http://dbpedia.org/resource/William_Nack","William","Nack"
"http://dbpedia.org/resource/Beth_Taylor","Beth","Taylor"
"http://dbpedia.org/resource/Davey_Holmes","Davey","Holmes"
"http://dbpedia.org/resource/Geoffrey_Nutter","Geoffrey","Nutter"
"http://dbpedia.org/resource/Glen_Coffield","Glenn Stemmons","Coffield"
"http://dbpedia.org/resource/Robert_E._Thompson_(screenwriter)","Robert E.","Thompson"
"http://dbpedia.org/resource/Vicki_Myron","Vicki","Myron"
"http://dbpedia.org/resource/Carol_S._Batey","Carol S","Batey"
"http://dbpedia.org/resource/David_Allen_Hulse","David Allen","Hulse"
"http://dbpedia.org/resource/Jeffrey_Lyons","Jeffrey","Lyons"
"http://dbpedia.org/resource/Arthur_C._Sidman","Arthur C.","Sidman"
"http://dbpedia.org/resource/Brian_Richard","Brian","Richard"
"http://dbpedia.org/resource/David_Sheffield","David","Sheffield"
"http://dbpedia.org/resource/Johnny_Hunt","Johnny","Hunt"
"http://dbpedia.org/resource/Nancy_Jo_Sales","Nancy Jo","Sales"
"http://dbpedia.org/resource/Carlo_Wolff","Carlo","Wolff"
"http://dbpedia.org/resource/Alfred_Slote","Alfred","Slote"
"http://dbpedia.org/resource/Jeff_Mach","Jeffrey Peter","Mach"
"http://dbpedia.org/resource/Stu_Silver","Stu","Silver"
"http://dbpedia.org/resource/Mark_Seal","Mark","Seal"
"http://dbpedia.org/resource/Rose_Mary_Prosen","Rose Mary","Prosen"
"http://dbpedia.org/resource/Paul_Edwin_Zimmer","Paul Edwin","Zimmer"
"http://dbpedia.org/resource/Edward_Hornor_Coates","Edward Hornor","Coates"
"http://dbpedia.org/resource/Philip_Graham_(writer)","Philip","Graham"
"http://dbpedia.org/resource/Jon_Hunter_Spence","Jon Hunter","Spence"
"http://dbpedia.org/resource/Marianne_Monson","Marianne","Monson"
"http://dbpedia.org/resource/LaVyrle_Spencer","Lavyrle","Spencer"
"http://dbpedia.org/resource/Houston_A._Baker,_Jr.","Houston","Baker"
"http://dbpedia.org/resource/Jenny_Bicks","Jenny","Bicks"
"http://dbpedia.org/resource/Anne_Gray_McCready","Anne Gray","McCready"
"http://dbpedia.org/resource/Jon_Pickens","Jon","Pickens"
"http://dbpedia.org/resource/Kirk_W._Johnson","Kirk W.","Johnson"
"http://dbpedia.org/resource/David_McNeill","David","McNeill"
"http://dbpedia.org/resource/Jonathan_Krohn","Jonathan","Krohn"
"http://dbpedia.org/resource/David_Bradley_(novelist)","David","Bradley"
"http://dbpedia.org/resource/Ellen_Fein","Ellen","Fein"
"http://dbpedia.org/resource/Joan_van_Nuys","Joan","Van Nuys"
"http://dbpedia.org/resource/Larry_L._Richman","Larry L.","Richman"
"http://dbpedia.org/resource/Leah_Bodine_Drake","Leah Bodine","Drake"
"http://dbpedia.org/resource/Normand_Poirier","Normand","Poirier"
"http://dbpedia.org/resource/Richard_Nelson_(author)","Richard","Nelson"
"http://dbpedia.org/resource/David_Shafer_(author)","David","Shafer"
"http://dbpedia.org/resource/Gabriel_Casseus","Gabriel","Casseus"
"http://dbpedia.org/resource/Januarius_MacGahan","Januarius","Macgahan"
"http://dbpedia.org/resource/Joel_Selvin","Joel","Selvin"
"http://dbpedia.org/resource/Joey_Mazzarino","Joey","Mazzarino"
"http://dbpedia.org/resource/Ken_Narasaki","Ken","Narasaki"
"http://dbpedia.org/resource/Anthony_Bell_(director)","Anthony","Bell"
"http://dbpedia.org/resource/David_Odell","David","Odell"
"http://dbpedia.org/resource/William_Blinn","William","Blinn"
"http://dbpedia.org/resource/Bernard_McConville","Bernard","McConville"
"http://dbpedia.org/resource/R._M._Fink","R.M.","Fink"
"http://dbpedia.org/resource/Bernie_West","Bernie","West"
"http://dbpedia.org/resource/Harold_Livingston","Harold","Livingston"
"http://dbpedia.org/resource/Dana_Fox","Dana","Fox"
"http://dbpedia.org/resource/John_Eskow","John","Eskow"
"http://dbpedia.org/resource/Adrian_Spies","William","Bast"
"http://dbpedia.org/resource/Dominique_Mainon","Dominique","Mainon"
"http://dbpedia.org/resource/David_S._Levinson","David Samuel","Levinson"
"http://dbpedia.org/resource/Jenna_Miscavige_Hill","Jenna Miscavige","Hill"
"http://dbpedia.org/resource/Francis_Tapon","Francis","Tapon"
"http://dbpedia.org/resource/Richard_Alf","Richard","Alf"
"http://dbpedia.org/resource/Annabelle_Moore","Annabelle","Moore"
"http://dbpedia.org/resource/David_Iserson","David","Iserson"
"http://dbpedia.org/resource/Le'Auntray_Burch","Le'Auntray","Burch"
"http://dbpedia.org/resource/Joseph_Frank_(writer)","Joseph","Frank"
"http://dbpedia.org/resource/John_Pardee","John","Pardee"
"http://dbpedia.org/resource/Jim_Hougan","Jim","Hougan"
"http://dbpedia.org/resource/Laurence_Urdang","Laurence","Urdang"
"http://dbpedia.org/resource/Herbert_L._Stone","Herbert L.","Stone"
"http://dbpedia.org/resource/Tim_Kask","Tim","Kask"
"http://dbpedia.org/resource/Samuel_C._Florman","Samuel C.","Florman"
"http://dbpedia.org/resource/Steven_Church","Steven","Church"
"http://dbpedia.org/resource/Cecil_E._Rhode","Cecil E.","Rhode"
"http://dbpedia.org/resource/David_Weber","David","Weber"
"http://dbpedia.org/resource/Jack_Murphy_(sportswriter)","Jack","Murphy"
"http://dbpedia.org/resource/John_Brown_(American_author)","John David","Brown"
"http://dbpedia.org/resource/Theodore_Roscoe","Theodore","Roscoe"
"http://dbpedia.org/resource/Jennifer_Donnelly","Jennifer","Donnelly"
"http://dbpedia.org/resource/Jess_Hartley","Jess","Hartley"
"http://dbpedia.org/resource/Lorna_Dee_Cervantes","Lorna Dee","Cervantes"
"http://dbpedia.org/resource/Tucker_Max","Tucker","Max"
"http://dbpedia.org/resource/Clint_Johnson","Clint","Johnson"
"http://dbpedia.org/resource/Deborah_Coonts","Deborah","Coonts"
"http://dbpedia.org/resource/Deborah_Turner_Harris","Deborah Turner","Harris"
"http://dbpedia.org/resource/Diana_Palmer_(author)","Susan Eloise","Spaeth Kyle"
"http://dbpedia.org/resource/Julie_Kane","Julie","Kane"
"http://dbpedia.org/resource/Omékongo_Dibinga","Omékongo","Dibinga"
"http://dbpedia.org/resource/W._Ralph_Eubanks","W. Ralph","Eubanks"
"http://dbpedia.org/resource/Brian_Shannon","Brian","Shannon"
"http://dbpedia.org/resource/Catherine_Crook_de_Camp","Catherine Crook","De Camp"
"http://dbpedia.org/resource/Frank_Asch","Frank","Asch"
"http://dbpedia.org/resource/Gabriel_Kolko","Gabriel","Kolko"
"http://dbpedia.org/resource/Henry_Cloud","Henry","Cloud"
"http://dbpedia.org/resource/James_Rollins","James","Rollins"
"http://dbpedia.org/resource/Kim_Barnes","Kim","Barnes"
"http://dbpedia.org/resource/Marianne_Wiggins","Marianne","Wiggins"
"http://dbpedia.org/resource/Max_Hardberger","Max","Hardberger"
"http://dbpedia.org/resource/Valerie_Boyd","Valerie","Boyd"
"http://dbpedia.org/resource/J._Kates","Jim","Kates"
"http://dbpedia.org/resource/Melissa_Miles_McCarter","Melissa Miles","McCarter"
"http://dbpedia.org/resource/Aliki_Brandenberg","Aliki Liacouras (Maiden name)","Brandenberg"
"http://dbpedia.org/resource/Aprilynne_Pike","Aprilynne","Pike"
"http://dbpedia.org/resource/Eileen_Favorite","Eileen","Favorite"
"http://dbpedia.org/resource/J._California_Cooper","J. California","Cooper"
"http://dbpedia.org/resource/Jeffrey_Angles","Jeffrey","Angles"
